,RefId,SqlTaskData,ExecutableType,ObjectName,componentClassID,contactInfo,description,name,File_path
670,Package\SEQ - Job Change Event\SEQ - Get List of FiscalDates to process\SQL - Get LastFiscalDate processed Successfully during Override,"/* Get Last Fiscal Date processed successfully from AuditLog for override only */

DECLARE @BatchOverrideID BIGINT = ?;
DECLARE @NewExecutionID VARCHAR(300) = ?;
DECLARE @ExecutionIDS TABLE (ExecutionID VARCHAR(300));
DECLARE @LastProcessedFiscalDate DATE;

IF NOT EXISTS (SELECT 1 FROM dbo.ETLBatchOverrideExecutions WHERE BatchOverrideID = @BatchOverrideID)
BEGIN 
 INSERT INTO dbo.ETLBatchOverrideExecutions (BatchOverrideID, ExecutionID) VALUES(@BatchOverrideID, @NewExecutionID )
END 
ELSE
 INSERT INTO @ExecutionIDS 
SELECT COALESCE(ExecutionID, '' )ExecutionID FROM dbo.ETLBatchOverrideExecutions WHERE BatchOverrideID = @BatchOverrideID;

WITH LatestJobAuditByTaskName AS (
SELECT TaskName, MAX(AuditId) AS LatestJobAudit
FROM dbo.AuditLog (NOLOCK)a
JOIN @ExecutionIDS e ON a.ExecutionID = e.ExecutionID
WHERE (StatusCode = 1) AND (TaskName = 'BaseEmployeeJobChangeEventBN') AND IsOverride = 1 
      GROUP BY TaskName)



SELECT @LastProcessedFiscalDate = CAST(ja.BatchSplitByValue  AS DATE) 
   FROM dbo.AuditLog (NOLOCK) AS ja 
      INNER JOIN LatestJobAuditByTaskName AS lja ON lja.LatestJobAudit = ja.AuditId ;

SELECT ISNULL(@LastProcessedFiscalDate, '1900-01-01') AS LastProcessedFiscalDate
",1,1,0,0,0,0,1
671,Package\SEQ - Job Change Event\SEQ - Get List of FiscalDates to process\SQL - Get List of Days to Process for override,"DECLARE @OverrideStartDate DATE = ?;
DECLARE @OverrideEndDate DATE = ?;
DECLARE @LastProcessedFiscalDate DATE = CAST(NULLIF(?, '1900-01-01') AS DATE); 
DECLARE @CurrentDate DATE = CAST(? AS DATE);
DECLARE @Weekday VARCHAR(15) = (SELECT DATENAME(WEEKDAY, @OverrideEndDate));
DECLARE @FiscalWeekStartDate DATE = (SELECT FiscalWeekStartDate FROM dbo.DimDate WHERE FullDate = @CurrentDate)

IF (@Weekday <> 'Sunday' AND @OverrideEndDate > @FiscalWeekStartDate)
 BEGIN
  IF (@LastProcessedFiscalDate IS NULL)
   BEGIN
    SELECT DISTINCT FullDate 
    FROM dbo.DimDate
    WHERE FullDate  BETWEEN @OverrideStartDate AND @OverrideEndDate
    UNION 
    SELECT @CurrentDate AS FullDate 
    ORDER BY FullDate 
   END
  ELSE 
   BEGIN
    SELECT DISTINCT FullDate 
    FROM dbo.DimDate
    WHERE (FullDate  BETWEEN @OverrideStartDate AND @OverrideEndDate)
    AND FullDate > @LastProcessedFiscalDate
    UNION 
    SELECT @CurrentDate AS FullDate 
    ORDER BY FullDate 
   END
 END 
ELSE 
 BEGIN
  IF (@LastProcessedFiscalDate IS NULL)
   BEGIN
    SELECT DISTINCT FullDate 
    FROM dbo.DimDate
    WHERE FullDate BETWEEN @OverrideStartDate AND @OverrideEndDate
   END
  ELSE 
   BEGIN
    SELECT DISTINCT FullDate 
    FROM dbo.DimDate
    WHERE (FullDate  BETWEEN @OverrideStartDate AND @OverrideEndDate)
    AND FullDate > @LastProcessedFiscalDate
    ORDER BY FullDate 
   END
 END ",1,1,0,0,0,0,1
672,Package\SEQ - Job Change Event\SEQ - Get List of FiscalDates to process\SQL - Get List of days to Process,"DECLARE @StartDate DATE = (SELECT CASE WHEN FullDate > FiscalWeekStartDate THEN DATEADD(DAY, 7, FiscalWeekStartDate)
            ELSE FiscalWeekStartDate 
          END AS FiscalWeekStartDate
         FROM dbo.DimDate WHERE FullDate = ?)
DECLARE @CurrentDate DATE = CAST(? AS DATE);
DECLARE @LastProcessedFiscalDate DATE = CAST(NULLIF(?, '1900-01-01') AS DATE);


IF (@LastProcessedFiscalDate IS NULL) 
 BEGIN
  SELECT DISTINCT FullDate
  FROM dbo.DimDate
  WHERE FullDate BETWEEN  @StartDate AND @CurrentDate
  UNION 
  SELECT @CurrentDate AS FullDate
  ORDER BY FullDate

 END
ELSE 
 BEGIN
  SELECT DISTINCT FullDate
  FROM dbo.DimDate
  WHERE (FullDate BETWEEN  @StartDate AND @CurrentDate)
  AND FullDate > @LastProcessedFiscalDate
  UNION 
  SELECT @CurrentDate AS FullDate
  ORDER BY FullDate
 END",1,1,0,0,0,0,1
673,Package\SEQ - Job Change Event\SEQ - Get List of FiscalDates to process\SQL - Get LoadStartDate,"IF NOT EXISTS (SELECT 1 FROM dbo.ETLBatchControl WHERE TableName = 'BaseEmployeeJobChangeEventBN')
 BEGIN
  INSERT INTO dbo.ETLBatchControl (TableName,LastProcessedDate) VALUES ('BaseEmployeeJobChangeEventBN',?)
 END


DECLARE @LastProcessedDate DATETIME = (SELECT LastProcessedDate FROM dbo.ETLBatchControl WHERE TableName = 'BaseEmployeeJobChangeEventBN');
DECLARE @BaseCreatedDate DATETIME = (SELECT MAX(BaseCreatedDate) FROM dbo.BaseEmployeeEventBN where eventname='Job Change') ;

IF @LastProcessedDate IS NULL OR @BaseCreatedDate IS NULL
SET @LastProcessedDate = ?;

SELECT @LastProcessedDate AS LoadStartDate;",1,1,0,0,0,0,1
674,Package\SEQ - Job Change Event\SEQ - Get List of FiscalDates to process\SQL - Get Start End Date while Overriding Batch,"DECLARE @OverrideStartDate DATE;
DECLARE @OverrideEndDate DATE;
DECLARE @BatchOverrideID BIGINT;
DECLARE @IsOverride BIT;
DECLARE @PackageName VARCHAR(50) = 'BaseEmployeeJobChangeEventBN';

IF EXISTS
(
    SELECT 1
    FROM dbo.ETLBatchOverride
    WHERE TaskName = @PackageName
          AND IsActive = 1
)
BEGIN
    SELECT TOP 1
           @BatchOverrideID = BatchOverrideID,
           @OverrideStartDate = OverrideStartDate,
           @OverrideEndDate = OverrideEndDate
    FROM dbo.ETLBatchOverride
    WHERE TaskName = @PackageName
          AND IsActive = 1
    ORDER BY CreatedDate DESC;
    SET @IsOverride = 1;
END;
ELSE
BEGIN
    SET @OverrideStartDate =
    (
        SELECT LastProcessedDate
        FROM dbo.ETLBatchControl
        WHERE TableName = @PackageName
    );
    SET @OverrideEndDate = GETDATE();
    SET @IsOverride = 0;
END;
SELECT @BatchOverrideID AS BatchOverrideID,
       @OverrideStartDate AS OverrideStartDate,
       @OverrideEndDate AS OverrideEndDate,
       @IsOverride AS IsOverride;
",1,1,0,0,0,0,1
675,Package\SEQ - Job Change Event\SEQ - Update Parent Audit Log\SQL - Update ETLBatchOverride,"UPDATE dbo.ETLBatchOverride
SET IsActive = 0
         , LastProcessedDate = ?
WHERE TaskName = 'BaseEmployeeJobChangeEventBN'
AND IsActive = 1",1,1,0,0,0,0,1
676,Package\SEQ - Job Change Event\SEQ - Update Parent Audit Log\SQL - Update LastProcessed Date,"UPDATE dbo.ETLBatchControl
SET LastProcessedDate = ?
, Status = 'Success'
WHERE TableName = 'BaseEmployeeJobChangeEventBN';",1,1,0,0,0,0,1
677,Package\SEQ - LaborHours\Foreach Loop - LaborHours\SQL - Delete from the FactWeeklyMeasure if the data is present,"DELETE   f 
FROM FactWeeklyMeasure f
WHERE FiscalWeekKey = ? AND SourceSystem = ?

SELECT @@ROWCOUNT AS Deleted",1,1,0,0,0,0,1
678,Package\SEQ - LaborHours\Foreach Loop - LaborHours\SQL - End LaborHours Audit Log,"Execute spEndAuditLog ?,?,?,?,?",1,1,0,0,0,0,1
679,Package\SEQ - LaborHours\Foreach Loop - LaborHours\SQL - Get FiscalWeekEndDateKey,"SELECT DISTINCT DateKey AS DateKey
FROM  dbo.DimDate(NOLOCK)
WHERE FullDate = ?;
",1,1,0,0,0,0,1
680,Package\SEQ - LaborHours\Foreach Loop - LaborHours\SQL - Get IsFirstWeekOfPeriod,"SELECT DISTINCT (CASE
           WHEN FiscalWeekOfPeriodNumber = 1
           THEN 1
           ELSE 0
       END) AS IsFirstWeekOfPeriod
FROM  dbo.DimDate(NOLOCK)
WHERE FiscalWeekEndDate = ?;",1,1,0,0,0,0,1
681,Package\SEQ - LaborHours\Foreach Loop - LaborHours\SQL - Get IsFirstWeekOfQuarter,"SELECT DISTINCT  (CASE
           WHEN FiscalWeekOfQuarterNumber = 1
           THEN 1
           ELSE 0
       END) AS IsFirstWeekOfQuarter
FROM  dbo.DimDate(NOLOCK)
WHERE FiscalWeekEndDate = ?;",1,1,0,0,0,0,1
682,Package\SEQ - LaborHours\Foreach Loop - LaborHours\SQL - Get IsFirstWeekOfYear,"SELECT DISTINCT (CASE
           WHEN FiscalWeekOfYearNumber = 1
           THEN 1
           ELSE 0
       END) AS IsFirstWeekOfYear
FROM  dbo.DimDate(NOLOCK)
WHERE FiscalWeekEndDate = ?;",1,1,0,0,0,0,1
683,Package\SEQ - LaborHours\Foreach Loop - LaborHours\SQL - Start LaborHours Audit Log,"Execute spBeginAuditLog ? OUTPUT, ?,?,?,?;",1,1,0,0,0,0,1
684,Package\SEQ - LaborHours\Foreach Loop - LaborHours\SQL - Truncate LaborHoursLanding,truncate table  [dbo].[LaborHoursLanding],1,1,0,0,0,0,1
685,Package\SEQ - LaborHours\Foreach Loop - LaborHours\SQL- Load FactWeeklyMeasure,exec [dbo].[spFactWeeklyMeasureLoad_LaborHours] ?,1,1,0,0,0,0,1
686,Package\SEQ - LaborHours\SQL - Get BaseFiscalWeekNumbers," SELECT COALESCE(MIN(FiscalWeekEndDate),'9999-12-31') FROM dbo.BaseWeeklyMeasure(NOLOCK) WHERE BaseCreatedDate > ? AND SourceSystem = ?",1,1,0,0,0,0,1
687,Package\SEQ - LaborHours\SQL - Get FiscalWeekNumbers,"SELECT FiscalWeekEndDate AS FiscalWeekEndDateRange 
FROM DimDate(NOLOCK)
WHERE FiscalWeekEndDate >= ?
AND FiscalWeekStartDate < ?
GROUP BY FiscalWeekEndDate
ORDER BY FiscalWeekEndDate",1,1,0,0,0,0,1
688,Package\SEQ - LaborHours\SQL - Get Last Processed Date from EDWETLBatchControl,"IF EXISTS
(SELECT 1
FROM ETLBatchControl(NOLOCK)
WHERE EventName = ?)

BEGIN
 (SELECT COALESCE(LastProcessedDate,'19000101') AS  LastProcessedDate 
 FROM ETLBatchControl(NOLOCK)
 WHERE EventName = ?)

END

ELSE 

BEGIN
 INSERT INTO ETLBatchControl(EventName, LastProcessedDate, Status) VALUES
  (?, NULL, NULL);

SELECT '1900-01-01' AS  LastProcessedDate;
END",1,1,0,0,0,0,1
689,Package\SEQ - LaborHours\SQL - Update Last Processed Date in ETLBatchControl,"UPDATE ETLBatchControl
SET LastProcessedDate = ?,
Status = 'Success'
WHERE EventName = ?",1,1,0,0,0,0,1
690,Package\SEQ - LeadEvent\Foreach Loop - LeadEvent\SQL - Delete from the FactWeeklyMeasure if the data is present,"DELETE   f 
FROM FactWeeklyMeasure f
WHERE FiscalWeekKey = ? AND SourceSystem = ?

SELECT @@ROWCOUNT AS Deleted",1,1,0,0,0,0,1
691,Package\SEQ - LeadEvent\Foreach Loop - LeadEvent\SQL - End LeadEvent Audit Log,"Execute spEndAuditLog ?,?,?,?,?",1,1,0,0,0,0,1
692,Package\SEQ - LeadEvent\Foreach Loop - LeadEvent\SQL - Get FiscalWeekEndDateKey,"SELECT DISTINCT DateKey AS DateKey
FROM  dbo.DimDate(NOLOCK)
WHERE FullDate = ?;
",1,1,0,0,0,0,1
693,Package\SEQ - LeadEvent\Foreach Loop - LeadEvent\SQL - Get IsFirstWeekOfPeriod,"SELECT DISTINCT (CASE
           WHEN FiscalWeekOfPeriodNumber = 1
           THEN 1
           ELSE 0
       END) AS IsFirstWeekOfPeriod
FROM  dbo.DimDate(NOLOCK)
WHERE FiscalWeekEndDate = ?;",1,1,0,0,0,0,1
694,Package\SEQ - LeadEvent\Foreach Loop - LeadEvent\SQL - Get IsFirstWeekOfQuarter,"SELECT DISTINCT  (CASE
           WHEN FiscalWeekOfQuarterNumber = 1
           THEN 1
           ELSE 0
       END) AS IsFirstWeekOfQuarter
FROM  dbo.DimDate(NOLOCK)
WHERE FiscalWeekEndDate = ?;",1,1,0,0,0,0,1
695,Package\SEQ - LeadEvent\Foreach Loop - LeadEvent\SQL - Get IsFirstWeekOfYear,"SELECT DISTINCT (CASE
           WHEN FiscalWeekOfYearNumber = 1
           THEN 1
           ELSE 0
       END) AS IsFirstWeekOfYear
FROM  dbo.DimDate(NOLOCK)
WHERE FiscalWeekEndDate = ?;",1,1,0,0,0,0,1
696,Package\SEQ - LeadEvent\Foreach Loop - LeadEvent\SQL - Start LeadEvent Audit Log,"Execute spBeginAuditLog ? OUTPUT, ?,?,?,?;",1,1,0,0,0,0,1
697,Package\SEQ - LeadEvent\Foreach Loop - LeadEvent\Truncate FactWeeklyMeasureLanding,truncate table [dbo].[FactWeeklyMeasureLanding],1,1,0,0,0,0,1
698,Package\SEQ - LeadEvent\Foreach Loop - LeadEvent\Updatedimkeys,exec [dbo].[spupdate_FactWeeklyMeasure_Dimkey] ?,1,1,0,0,0,0,1
699,Package\SEQ - LeadEvent\SQL - Get BaseFiscalWeekNumbers," SELECT COALESCE(MIN(FiscalWeekEndDate),'9999-12-31') FROM dbo.BaseWeeklyMeasure(NOLOCK) WHERE BaseCreatedDate > ? AND SourceSystem = ?",1,1,0,0,0,0,1
700,Package\SEQ - LeadEvent\SQL - Get FiscalWeekNumbers,"SELECT FiscalWeekEndDate AS FiscalWeekEndDateRange 
FROM DimDate(NOLOCK)
WHERE FiscalWeekEndDate >= ?
AND FiscalWeekStartDate < ?
--where fiscalweekenddate='2011-02-05'
GROUP BY FiscalWeekEndDate
ORDER BY FiscalWeekEndDate",1,1,0,0,0,0,1
701,Package\SEQ - LeadEvent\SQL - Get Last Processed Date from EDWETLBatchControl,"IF EXISTS
(SELECT 1
FROM ETLBatchControl(NOLOCK)
WHERE EventName = ?)

BEGIN
 (SELECT COALESCE(LastProcessedDate,'19000101') AS  LastProcessedDate 
 FROM ETLBatchControl(NOLOCK)
 WHERE EventName = ?)

END

ELSE 

BEGIN
 INSERT INTO ETLBatchControl(EventName, LastProcessedDate, Status) VALUES
  (?, NULL, NULL);

SELECT '1900-01-01' AS  LastProcessedDate;
END",1,1,0,0,0,0,1
702,Package\SEQ - LeadEvent\SQL - Update Last Processed Date in ETLBatchControl,"UPDATE ETLBatchControl
SET LastProcessedDate = ?,
Status = 'Success'
WHERE EventName = ?",1,1,0,0,0,0,1
703,Package\SEQ - LifeCycleStatus\Foreach Loop - LifeCycleStatus\SQL - Delete from the FactWeeklyMeasure if the data is present,"DELETE   f 
FROM FactWeeklyMeasure f
WHERE FiscalWeekKey = ? AND SourceSystem = ?

SELECT @@ROWCOUNT AS Deleted",1,1,0,0,0,0,1
704,Package\SEQ - LifeCycleStatus\Foreach Loop - LifeCycleStatus\SQL - End LifeCycleStatus Audit Log,"Execute spEndAuditLog ?,?,?,?,?",1,1,0,0,0,0,1
705,Package\SEQ - LifeCycleStatus\Foreach Loop - LifeCycleStatus\SQL - Get FiscalWeekEndDateKey,"SELECT DISTINCT DateKey AS DateKey
FROM  dbo.DimDate(NOLOCK)
WHERE FullDate = ?;
",1,1,0,0,0,0,1
706,Package\SEQ - LifeCycleStatus\Foreach Loop - LifeCycleStatus\SQL - Get IsFirstWeekOfPeriod,"SELECT DISTINCT (CASE
           WHEN FiscalWeekOfPeriodNumber = 1
           THEN 1
           ELSE 0
       END) AS IsFirstWeekOfPeriod
FROM  dbo.DimDate(NOLOCK)
WHERE FiscalWeekEndDate = ?;",1,1,0,0,0,0,1
707,Package\SEQ - LifeCycleStatus\Foreach Loop - LifeCycleStatus\SQL - Get IsFirstWeekOfQuarter,"SELECT DISTINCT  (CASE
           WHEN FiscalWeekOfQuarterNumber = 1
           THEN 1
           ELSE 0
       END) AS IsFirstWeekOfQuarter
FROM  dbo.DimDate(NOLOCK)
WHERE FiscalWeekEndDate = ?;",1,1,0,0,0,0,1
708,Package\SEQ - LifeCycleStatus\Foreach Loop - LifeCycleStatus\SQL - Get IsFirstWeekOfYear,"SELECT DISTINCT (CASE
           WHEN FiscalWeekOfYearNumber = 1
           THEN 1
           ELSE 0
       END) AS IsFirstWeekOfYear
FROM  dbo.DimDate(NOLOCK)
WHERE FiscalWeekEndDate = ?;",1,1,0,0,0,0,1
709,Package\SEQ - LifeCycleStatus\Foreach Loop - LifeCycleStatus\SQL - Start LifeCycleStatus Audit Log,"Execute spBeginAuditLog ? OUTPUT, ?,?,?,?;",1,1,0,0,0,0,1
710,Package\SEQ - LifeCycleStatus\SQL - Get BaseFiscalWeekNumbers," SELECT COALESCE(MIN(FiscalWeekEndDate),'9999-12-31') FROM dbo.BaseWeeklyMeasure(NOLOCK) WHERE BaseCreatedDate > ? AND SourceSystem = ?",1,1,0,0,0,0,1
711,Package\SEQ - LifeCycleStatus\SQL - Get FiscalWeekNumbers,"SELECT FiscalWeekEndDate AS FiscalWeekEndDateRange 
FROM DimDate(NOLOCK)
WHERE FiscalWeekEndDate >= ?
AND FiscalWeekStartDate < ?
GROUP BY FiscalWeekEndDate
ORDER BY FiscalWeekEndDate",1,1,0,0,0,0,1
712,Package\SEQ - LifeCycleStatus\SQL - Get Last Processed Date from EDWETLBatchControl,"IF EXISTS
(SELECT 1
FROM ETLBatchControl(NOLOCK)
WHERE EventName = ?)

BEGIN
 (SELECT COALESCE(LastProcessedDate,'19000101') AS  LastProcessedDate 
 FROM ETLBatchControl(NOLOCK)
 WHERE EventName = ?)

END

ELSE 

BEGIN
 INSERT INTO ETLBatchControl(EventName, LastProcessedDate, Status) VALUES
  (?, NULL, NULL);

SELECT '1900-01-01' AS  LastProcessedDate;
END",1,1,0,0,0,0,1
713,Package\SEQ - LifeCycleStatus\SQL - Update Last Processed Date in ETLBatchControl,"UPDATE ETLBatchControl
SET LastProcessedDate = ?,
Status = 'Success'
WHERE EventName = ?",1,1,0,0,0,0,1
714,Package\SEQ - NetRevenue\Foreach Loop - NetRevenue\SQL - Delete from the FactWeeklyMeasure if the data is present,"DELETE   f 
FROM FactWeeklyMeasure f
WHERE FiscalWeekKey = ? AND SourceSystem = ?

SELECT @@ROWCOUNT AS Deleted",1,1,0,0,0,0,1
715,Package\SEQ - NetRevenue\Foreach Loop - NetRevenue\SQL - End NetRevenue Audit Log,"Execute spEndAuditLog ?,?,?,?,?",1,1,0,0,0,0,1
716,Package\SEQ - NetRevenue\Foreach Loop - NetRevenue\SQL - Get FiscalWeekEndDateKey,"SELECT DISTINCT DateKey AS DateKey
FROM  dbo.DimDate(NOLOCK)
WHERE FullDate = ?;
",1,1,0,0,0,0,1
717,Package\SEQ - NetRevenue\Foreach Loop - NetRevenue\SQL - Get IsFirstWeekOfPeriod,"SELECT DISTINCT (CASE
           WHEN FiscalWeekOfPeriodNumber = 1
           THEN 1
           ELSE 0
       END) AS IsFirstWeekOfPeriod
FROM  dbo.DimDate(NOLOCK)
WHERE FiscalWeekEndDate = ?;",1,1,0,0,0,0,1
718,Package\SEQ - NetRevenue\Foreach Loop - NetRevenue\SQL - Get IsFirstWeekOfQuarter,"SELECT DISTINCT  (CASE
           WHEN FiscalWeekOfQuarterNumber = 1
           THEN 1
           ELSE 0
       END) AS IsFirstWeekOfQuarter
FROM  dbo.DimDate(NOLOCK)
WHERE FiscalWeekEndDate = ?;",1,1,0,0,0,0,1
719,Package\SEQ - NetRevenue\Foreach Loop - NetRevenue\SQL - Get IsFirstWeekOfYear,"SELECT DISTINCT (CASE
           WHEN FiscalWeekOfYearNumber = 1
           THEN 1
           ELSE 0
       END) AS IsFirstWeekOfYear
FROM  dbo.DimDate(NOLOCK)
WHERE FiscalWeekEndDate = ?;",1,1,0,0,0,0,1
720,Package\SEQ - NetRevenue\Foreach Loop - NetRevenue\SQL - Start NetRevenue Audit Log,"Execute spBeginAuditLog ? OUTPUT, ?,?,?,?;",1,1,0,0,0,0,1
721,Package\SEQ - NetRevenue\SQL - Get BaseFiscalWeekNumbers," SELECT COALESCE(MIN(FiscalWeekEndDate),'9999-12-31') FROM dbo.BaseWeeklyMeasure(NOLOCK) WHERE BaseCreatedDate > ? AND SourceSystem = ?",1,1,0,0,0,0,1
722,Package\SEQ - NetRevenue\SQL - Get FiscalWeekNumbers,"SELECT FiscalWeekEndDate AS FiscalWeekEndDateRange 
FROM DimDate(NOLOCK)
WHERE FiscalWeekEndDate >= ?
AND FiscalWeekStartDate < ?
GROUP BY FiscalWeekEndDate
ORDER BY FiscalWeekEndDate",1,1,0,0,0,0,1
723,Package\SEQ - NetRevenue\SQL - Get Last Processed Date from EDWETLBatchControl,"IF EXISTS
(SELECT 1
FROM ETLBatchControl(NOLOCK)
WHERE EventName = ?)

BEGIN
 (SELECT COALESCE(LastProcessedDate,'19000101') AS  LastProcessedDate 
 FROM ETLBatchControl(NOLOCK)
 WHERE EventName = ?)

END

ELSE 

BEGIN
 INSERT INTO ETLBatchControl(EventName, LastProcessedDate, Status) VALUES
  (?, NULL, NULL);

SELECT '1900-01-01' AS  LastProcessedDate;
END",1,1,0,0,0,0,1
724,Package\SEQ - NetRevenue\SQL - Update Last Processed Date in ETLBatchControl,"UPDATE ETLBatchControl
SET LastProcessedDate = ?,
Status = 'Success'
WHERE EventName = ?",1,1,0,0,0,0,1
725,Package\SEQ - Org Change Event\SEQ - Base Data Load\Foreach Loop Container\Foreach Loop Container\SQL -  Delete if exists,"DECLARE @FiscalUpdateDate DATE = ?

    DELETE FROM dbo.BaseEmployeeEventBN WHERE FullDate =  @FiscalUpdateDate  and EventName='Organization Change';
  
    SELECT @@ROWCOUNT AS DeleteCount ;",1,1,0,0,0,0,1
726,Package\SEQ - Org Change Event\SEQ - Base Data Load\Foreach Loop Container\Foreach Loop Container\SQL - Begin Base Load Audit Log,"DECLARE @FiscalDate DATE = ?;
DECLARE @BatchSplitByName VARCHAR(20);



 BEGIN
  SET @BatchSplitByName = 'FiscalDate'
 END


EXECUTE [dbo].[spBeginAuditLog] ? OUTPUT, 'BaseEmployeeOrgnChangeEventUpdates', ?,@BatchSplitByName, @FiscalDate;
GO",1,1,0,0,0,0,1
727,Package\SEQ - Org Change Event\SEQ - Base Data Load\Foreach Loop Container\Foreach Loop Container\SQL - End Landing Audit Log,"EXECUTE [dbo].[spEndAuditLog] ?, ?, ?, ?, ?, ?, ?
GO",1,1,0,0,0,0,1
728,Package\SEQ - Org Change Event\SEQ - Base Data Load\Foreach Loop Container\Foreach Loop Container\SQL - Get Insert Count,"SELECT COUNT(1) AS InsertCount 
FROM dbo.BaseEmployeeEventBN where Eventname='Organization Change'
 and Fulldate= ?;

/* Set source count to Insert + Delete */

SET ? = ? + ?;",1,1,0,0,0,0,1
729,Package\SEQ - Org Change Event\SEQ - Base Data Load\Foreach Loop Container\SQL -  Delete if exists,"DECLARE @FiscalDate DATE = ?
DECLARE @CurrentDate DATE = ?

DECLARE @DeleteCount INT = ?;
DECLARE @ISOverride BIT = ?

IF @ISOverride = 1
 BEGIN
  DELETE FROM dbo.BaseEmployeeEventBN WHERE FullDate =  @FiscalDate and EventName='Organization Change';

  SET @DeleteCount = (SELECT @@ROWCOUNT );
  SELECT @DeleteCount AS DeleteCount;
 END 
ELSE 
 BEGIN
    
  
        
  /* Delete if data exists before loading during the reload */
  
  IF (EXISTS ( SELECT 1 FROM dbo.BaseEmployeeEventBN WHERE FullDate = @FiscalDate and EventName='Organization Change'))
   BEGIN
    DELETE FROM dbo.BaseEmployeeEventBN WHERE FullDate =  @FiscalDate  and EventName='Organization Change';
  
    SET @DeleteCount = (SELECT @@ROWCOUNT);
   END
  ELSE 
    
  SET @DeleteCount = (SELECT @@ROWCOUNT);
  SELECT @DeleteCount AS DeleteCount;
 END",1,1,0,0,0,0,1
730,Package\SEQ - Org Change Event\SEQ - Base Data Load\Foreach Loop Container\SQL - Begin Base Load Audit Log,"DECLARE @FiscalDate DATE = ?;
DECLARE @BatchSplitByName VARCHAR(20);



 BEGIN
  SET @BatchSplitByName = 'FiscalDate'
 END


EXECUTE [dbo].[spBeginAuditLog] ? OUTPUT, 'BaseEmployeeOrgChangeEvent', ?,@BatchSplitByName, @FiscalDate;
GO",1,1,0,0,0,0,1
731,Package\SEQ - Org Change Event\SEQ - Base Data Load\Foreach Loop Container\SQL - End Landing Audit Log,"EXECUTE [dbo].[spEndAuditLog] ?, ?, ?, ?, ?, ?, ?
GO",1,1,0,0,0,0,1
732,Package\SEQ - Org Change Event\SEQ - Base Data Load\Foreach Loop Container\SQL - Get Insert Count,"SELECT COUNT(1) AS InsertCount 
FROM dbo.BaseEmployeeEventBN
WHERE InsertAuditID = ? AND EventName='Organization Change';

/* Set source count to Insert + Delete */

SET ? = ? + ?;",1,1,0,0,0,0,1
733,Package\SEQ - Org Change Event\SEQ - Base Data Load\Foreach Loop Container\SQL - Get List of days to Process Updates,"SELECT distinct  effective_start_date  FROM  HR_Base.dbo.PER_ALL_ASSIGNMENTS_F_B0 with (nolock) WHERE organization_id in (
SELECT DISTINCT organization_id FROM  HR_Base.dbo.PER_ALL_ASSIGNMENTS_F_B0History with (nolock) 
WHERE CONVERT(date, SWITCHOFFSET(BaseUTCEndDate, DATEPART(TZOFFSET, 
BaseUTCEndDate AT TIME ZONE 'Pacific Standard Time'))) =CAST(? as date) ) 
and person_id in (SELECT DISTINCT person_id FROM  HR_Base.dbo.PER_ALL_ASSIGNMENTS_F_B0History with (nolock)
 WHERE CONVERT(date, SWITCHOFFSET(BaseUTCEndDate, DATEPART(TZOFFSET, 
BaseUTCEndDate AT TIME ZONE 'Pacific Standard Time'))) =CAST(?  as date))
and effective_end_date in(SELECT DISTINCT effective_end_date FROM  HR_Base.dbo.PER_ALL_ASSIGNMENTS_F_B0History with (nolock)
 WHERE CONVERT(date, SWITCHOFFSET(BaseUTCEndDate, DATEPART(TZOFFSET, 
BaseUTCEndDate AT TIME ZONE 'Pacific Standard Time'))) =CAST(? as date))
UNION
SELECT DISTINCT effective_start_date FROM  HR_Base.dbo.PER_ALL_ASSIGNMENTS_F_B0History with (nolock) 
WHERE CONVERT(date, SWITCHOFFSET(BaseUTCEndDate, DATEPART(TZOFFSET, 
BaseUTCEndDate AT TIME ZONE 'Pacific Standard Time'))) =CAST(?  as date) and  effective_start_date is not null
",1,1,0,0,0,0,1
734,Package\SEQ - Org Change Event\SEQ - Get List of FiscalDates to process\SQL - Get LastFiscalDate processed Successfully,"/* Get Last Fiscal Date processed successfully from AuditLog */

DECLARE @LastProcessedFiscalDate DATE;
DECLARE @FullDate DATE = (SELECT MAX(FullDate) FROM dbo.BaseEmployeeEventBN(NOLOCK) WHERE EventName='Organization Change');

WITH LatestJobAuditByTaskName AS (
   SELECT TaskName, MAX(AuditId) AS LatestJobAudit
      FROM dbo.AuditLog (NOLOCK)
      WHERE (StatusCode = 1) AND (TaskName = 'BaseEmployeeOrgChangeEvent') AND IsOverride = 0
      GROUP BY TaskName)

SELECT @LastProcessedFiscalDate = CAST(ja.BatchSplitByValue  AS DATE) 
   FROM dbo.AuditLog (NOLOCK) AS ja 
      INNER JOIN LatestJobAuditByTaskName AS lja ON lja.LatestJobAudit = ja.AuditId ;

SELECT CASE WHEN @FullDate IS NULL THEN ?
  ELSE ISNULL(@LastProcessedFiscalDate, '1900-01-01') 
    END AS LastProcessedFiscalDate;  ",1,1,0,0,0,0,1
